,Week,Genre,Play Share,Total Plays
3912,2020-08-16,Jazz,0.42,50
3913,2020-08-16,other,0.56,50
3914,2020-08-16,Rock,0.02,50
3915,2020-08-23,other,1.0,1
3916,2020-08-30,Metal,0.25,28
3917,2020-08-30,other,0.2857142857142857,28
3918,2020-08-30,Rock,0.4642857142857143,28
3919,2020-09-06,other,0.66,50
3920,2020-09-06,Pop,0.08,50
3921,2020-09-06,Indie,0.04,50
3922,2020-09-06,Rock,0.18,50
3923,2020-09-06,folk,0.02,50
3924,2020-09-06,Jazz,0.02,50
3925,2020-09-13,other,0.5,2
3926,2020-09-13,Rock,0.5,2
3927,2020-10-18,other,0.7368421052631579,38
3928,2020-10-18,Jazz,0.05263157894736842,38
3929,2020-10-18,Pop,0.05263157894736842,38
3930,2020-10-18,Hip Hop,0.02631578947368421,38
3931,2020-10-18,Classical,0.05263157894736842,38
3932,2020-10-18,folk,0.05263157894736842,38
3933,2020-10-18,Rock,0.02631578947368421,38
3934,2020-10-25,Pop,1.0,12
3935,2020-11-01,other,0.6666666666666666,6
3936,2020-11-01,Pop,0.16666666666666666,6
3937,2020-11-01,Rock,0.16666666666666666,6
3938,2020-11-08,other,0.75,4
3939,2020-11-08,Pop,0.25,4
3940,2020-11-15,Pop,0.25,12
3941,2020-11-15,Jazz,0.08333333333333333,12
3942,2020-11-15,other,0.4166666666666667,12
3943,2020-11-15,folk,0.08333333333333333,12
3944,2020-11-15,Rock,0.16666666666666666,12
3945,2020-11-22,Jazz,0.2,5
3946,2020-11-22,other,0.8,5
3947,2020-11-29,other,0.8620689655172413,29
3948,2020-11-29,Rock,0.13793103448275862,29
3949,2021-01-10,other,1.0,12
3950,2021-01-17,other,1.0,2
3951,2021-02-21,Electronic,1.0,1
3952,2021-03-21,other,0.9375,16
3953,2021-03-21,Rock,0.0625,16
3954,2021-03-28,other,1.0,17
3955,2021-04-04,other,0.7777777777777778,18
3956,2021-04-04,Classical,0.16666666666666666,18
3957,2021-04-04,Pop,0.05555555555555555,18
3958,2021-04-25,Jazz,0.42857142857142855,14
3959,2021-04-25,other,0.5714285714285714,14
3960,2021-05-02,Pop,0.5333333333333333,15
3961,2021-05-02,other,0.3333333333333333,15
3962,2021-05-02,Rock,0.13333333333333333,15
3963,2021-05-16,Pop,0.5,12
3964,2021-05-16,other,0.3333333333333333,12
3965,2021-05-16,Jazz,0.16666666666666666,12
3966,2021-05-23,Rock,0.3584905660377358,53
3967,2021-05-23,other,0.33962264150943394,53
3968,2021-05-23,Pop,0.1509433962264151,53
3969,2021-05-23,Metal,0.03773584905660377,53
3970,2021-05-23,Jazz,0.09433962264150944,53
3971,2021-05-23,folk,0.018867924528301886,53
3972,2021-05-30,Electronic,0.22826086956521738,92
3973,2021-05-30,other,0.6956521739130435,92
3974,2021-05-30,Jazz,0.043478260869565216,92
3975,2021-05-30,Rock,0.021739130434782608,92
3976,2021-05-30,Metal,0.010869565217391304,92
3977,2021-06-06,Electronic,0.2153846153846154,65
3978,2021-06-06,other,0.7846153846153846,65
3979,2021-06-13,other,0.8518518518518519,162
3980,2021-06-13,Pop,0.04938271604938271,162
3981,2021-06-13,Rock,0.037037037037037035,162
3982,2021-06-13,Electronic,0.05555555555555555,162
3983,2021-06-13,Hip Hop,0.006172839506172839,162
3984,2021-06-20,other,0.7884615384615384,52
3985,2021-06-20,Electronic,0.1346153846153846,52
3986,2021-06-20,Pop,0.057692307692307696,52
3987,2021-06-20,Rock,0.019230769230769232,52
3988,2021-06-27,other,0.9230769230769231,130
3989,2021-06-27,Electronic,0.046153846153846156,130
3990,2021-06-27,Rock,0.023076923076923078,130
3991,2021-06-27,Hip Hop,0.007692307692307693,130
3992,2021-07-04,other,0.8648648648648649,37
3993,2021-07-04,Metal,0.13513513513513514,37
3994,2021-07-11,Rock,0.5945945945945946,37
3995,2021-07-11,other,0.35135135135135137,37
3996,2021-07-11,Electronic,0.05405405405405406,37
3997,2021-07-18,Metal,0.16923076923076924,65
3998,2021-07-18,other,0.35384615384615387,65
3999,2021-07-18,Rock,0.4,65
4000,2021-07-18,Pop,0.06153846153846154,65
4001,2021-07-18,Electronic,0.015384615384615385,65
4002,2021-07-25,other,0.6145833333333334,96
4003,2021-07-25,Pop,0.15625,96
4004,2021-07-25,Rock,0.19791666666666666,96
4005,2021-07-25,Electronic,0.020833333333333332,96
4006,2021-07-25,Hip Hop,0.010416666666666666,96
4007,2021-08-01,Rock,0.46808510638297873,47
4008,2021-08-01,Pop,0.3829787234042553,47
4009,2021-08-01,other,0.14893617021276595,47
4010,2021-08-08,Rock,0.5333333333333333,15
4011,2021-08-08,other,0.4666666666666667,15
4012,2021-08-15,Rock,0.2857142857142857,21
4013,2021-08-15,other,0.47619047619047616,21
4014,2021-08-15,Jazz,0.047619047619047616,21
4015,2021-08-15,folk,0.047619047619047616,21
4016,2021-08-15,Pop,0.09523809523809523,21
4017,2021-08-15,Electronic,0.047619047619047616,21
4018,2021-08-29,other,0.9,30
4019,2021-08-29,Pop,0.03333333333333333,30
4020,2021-08-29,Jazz,0.06666666666666667,30
4021,2021-09-05,Rock,0.3829787234042553,47
4022,2021-09-05,other,0.44680851063829785,47
4023,2021-09-05,Pop,0.1276595744680851,47
4024,2021-09-05,Metal,0.02127659574468085,47
4025,2021-09-05,Hip Hop,0.02127659574468085,47
4026,2021-09-12,Rock,0.3076923076923077,65
4027,2021-09-12,Pop,0.23076923076923078,65
4028,2021-09-12,other,0.46153846153846156,65
4029,2021-09-19,Rock,0.5490196078431373,51
4030,2021-09-19,Pop,0.0784313725490196,51
4031,2021-09-19,Jazz,0.058823529411764705,51
4032,2021-09-19,folk,0.09803921568627451,51
4033,2021-09-19,Metal,0.0784313725490196,51
4034,2021-09-19,other,0.13725490196078433,51
4035,2021-09-26,Pop,0.21052631578947367,57
4036,2021-09-26,Rock,0.3333333333333333,57
4037,2021-09-26,other,0.40350877192982454,57
4038,2021-09-26,folk,0.03508771929824561,57
4039,2021-09-26,Jazz,0.017543859649122806,57
4040,2021-10-03,Pop,0.0967741935483871,62
4041,2021-10-03,Rock,0.532258064516129,62
4042,2021-10-03,other,0.25806451612903225,62
4043,2021-10-03,Metal,0.03225806451612903,62
4044,2021-10-03,folk,0.04838709677419355,62
4045,2021-10-03,Hip Hop,0.03225806451612903,62
4046,2021-10-10,other,0.9705882352941176,68
4047,2021-10-10,Rock,0.014705882352941176,68
4048,2021-10-10,Pop,0.014705882352941176,68
4049,2021-10-17,Rock,0.7777777777777778,27
4050,2021-10-17,Hip Hop,0.07407407407407407,27
4051,2021-10-17,other,0.1111111111111111,27
4052,2021-10-17,Jazz,0.037037037037037035,27
4053,2021-10-24,Pop,0.2647058823529412,34
4054,2021-10-24,Rock,0.17647058823529413,34
4055,2021-10-24,other,0.5294117647058824,34
4056,2021-10-24,Jazz,0.029411764705882353,34
4057,2021-10-31,other,0.7560975609756098,41
4058,2021-10-31,Jazz,0.07317073170731707,41
4059,2021-10-31,Hip Hop,0.04878048780487805,41
4060,2021-10-31,Electronic,0.0975609756097561,41
4061,2021-10-31,Pop,0.024390243902439025,41
4062,2021-11-07,other,0.5454545454545454,33
4063,2021-11-07,Rock,0.2727272727272727,33
4064,2021-11-07,Indie,0.030303030303030304,33
4065,2021-11-07,Pop,0.09090909090909091,33
4066,2021-11-07,Jazz,0.030303030303030304,33
4067,2021-11-07,Metal,0.030303030303030304,33
4068,2021-11-14,other,0.8245614035087719,57
4069,2021-11-14,Rock,0.14035087719298245,57
4070,2021-11-14,Pop,0.03508771929824561,57
4071,2021-11-21,other,0.8968253968253969,126
4072,2021-11-21,Pop,0.047619047619047616,126
4073,2021-11-21,Hip Hop,0.023809523809523808,126
4074,2021-11-21,Jazz,0.007936507936507936,126
4075,2021-11-21,Electronic,0.007936507936507936,126
4076,2021-11-21,Rock,0.015873015873015872,126
4077,2021-11-28,other,0.696969696969697,33
4078,2021-11-28,Electronic,0.21212121212121213,33
4079,2021-11-28,Jazz,0.06060606060606061,33
4080,2021-11-28,Rock,0.030303030303030304,33
4081,2021-12-05,other,0.9259259259259259,54
4082,2021-12-05,Rock,0.07407407407407407,54
4083,2021-12-12,other,0.95,20
4084,2021-12-12,Jazz,0.05,20
4085,2021-12-19,other,1.0,29
4086,2021-12-26,Pop,0.19718309859154928,71
4087,2021-12-26,other,0.6056338028169014,71
4088,2021-12-26,Rock,0.19718309859154928,71
4089,2022-01-02,Classical,0.6388888888888888,36
4090,2022-01-02,other,0.3333333333333333,36
4091,2022-01-02,Rock,0.027777777777777776,36
4092,2022-01-09,Rock,0.6,75
4093,2022-01-09,other,0.29333333333333333,75
4094,2022-01-09,Hip Hop,0.06666666666666667,75
4095,2022-01-09,Pop,0.02666666666666667,75
4096,2022-01-09,Metal,0.013333333333333334,75
4097,2022-01-16,Rock,0.3333333333333333,21
4098,2022-01-16,Pop,0.19047619047619047,21
4099,2022-01-16,other,0.47619047619047616,21
4100,2022-01-23,Rock,0.7777777777777778,9
4101,2022-01-23,other,0.2222222222222222,9
4102,2022-01-30,Rock,0.55,40
4103,2022-01-30,Pop,0.1,40
4104,2022-01-30,other,0.35,40
4105,2022-02-13,Rock,0.38,50
4106,2022-02-13,other,0.56,50
4107,2022-02-13,Electronic,0.02,50
4108,2022-02-13,Jazz,0.02,50
4109,2022-02-13,Indie,0.02,50
4110,2022-02-20,Rock,0.3793103448275862,87
4111,2022-02-20,other,0.5402298850574713,87
4112,2022-02-20,Hip Hop,0.011494252873563218,87
4113,2022-02-20,Pop,0.034482758620689655,87
4114,2022-02-20,folk,0.022988505747126436,87
4115,2022-02-20,Indie,0.011494252873563218,87
4116,2022-02-27,Classical,0.20833333333333334,48
4117,2022-02-27,Rock,0.4583333333333333,48
4118,2022-02-27,other,0.2708333333333333,48
4119,2022-02-27,folk,0.041666666666666664,48
4120,2022-02-27,Metal,0.020833333333333332,48
4121,2022-03-06,Rock,0.4823529411764706,85
4122,2022-03-06,Classical,0.1411764705882353,85
4123,2022-03-06,other,0.3764705882352941,85
4124,2022-03-13,Classical,0.1346153846153846,52
4125,2022-03-13,Rock,0.28846153846153844,52
4126,2022-03-13,Jazz,0.057692307692307696,52
4127,2022-03-13,other,0.38461538461538464,52
4128,2022-03-13,Electronic,0.019230769230769232,52
4129,2022-03-13,Pop,0.038461538461538464,52
4130,2022-03-13,folk,0.038461538461538464,52
4131,2022-03-13,Hip Hop,0.019230769230769232,52
4132,2022-03-13,Indie,0.019230769230769232,52
4133,2022-03-20,other,0.9,10
4134,2022-03-20,Electronic,0.1,10
4135,2022-03-27,other,0.6933333333333334,75
4136,2022-03-27,Rock,0.26666666666666666,75
4137,2022-03-27,Indie,0.02666666666666667,75
4138,2022-03-27,Pop,0.013333333333333334,75
4139,2022-04-03,other,0.7307692307692307,52
4140,2022-04-03,Rock,0.19230769230769232,52
4141,2022-04-03,Pop,0.038461538461538464,52
4142,2022-04-03,folk,0.019230769230769232,52
4143,2022-04-03,Jazz,0.019230769230769232,52
4144,2022-04-10,Indie,0.2413793103448276,29
4145,2022-04-10,Rock,0.27586206896551724,29
4146,2022-04-10,other,0.4827586206896552,29
4147,2022-04-17,other,1.0,27
4148,2022-05-08,Classical,0.2631578947368421,19
4149,2022-05-08,Rock,0.15789473684210525,19
4150,2022-05-08,Metal,0.21052631578947367,19
4151,2022-05-08,other,0.3684210526315789,19
4152,2022-05-15,other,0.6689655172413793,145
4153,2022-05-15,Classical,0.07586206896551724,145
4154,2022-05-15,Jazz,0.027586206896551724,145
4155,2022-05-15,Metal,0.013793103448275862,145
4156,2022-05-15,Rock,0.14482758620689656,145
4157,2022-05-15,Pop,0.027586206896551724,145
4158,2022-05-15,Indie,0.020689655172413793,145
4159,2022-05-15,folk,0.013793103448275862,145
4160,2022-05-15,Electronic,0.006896551724137931,145
4161,2022-05-22,other,0.625,8
4162,2022-05-22,Rock,0.25,8
4163,2022-05-22,Metal,0.125,8
4164,2022-05-29,other,0.782258064516129,124
4165,2022-05-29,Jazz,0.07258064516129033,124
4166,2022-05-29,Rock,0.07258064516129033,124
4167,2022-05-29,Electronic,0.016129032258064516,124
4168,2022-05-29,Hip Hop,0.03225806451612903,124
4169,2022-05-29,Pop,0.024193548387096774,124
4170,2022-06-05,Rock,0.7868852459016393,61
4171,2022-06-05,Metal,0.04918032786885246,61
4172,2022-06-05,Pop,0.04918032786885246,61
4173,2022-06-05,other,0.11475409836065574,61
4174,2022-06-12,other,0.9210526315789473,38
4175,2022-06-12,Metal,0.05263157894736842,38
4176,2022-06-12,Rock,0.02631578947368421,38
4177,2022-06-26,Rock,0.3595505617977528,89
4178,2022-06-26,other,0.4943820224719101,89
4179,2022-06-26,Indie,0.02247191011235955,89
4180,2022-06-26,Pop,0.056179775280898875,89
4181,2022-06-26,Hip Hop,0.02247191011235955,89
4182,2022-06-26,Jazz,0.0449438202247191,89
4183,2022-07-03,other,0.8,5
4184,2022-07-03,Rock,0.2,5
4185,2022-07-10,other,0.5932203389830508,59
4186,2022-07-10,Pop,0.0847457627118644,59
4187,2022-07-10,Rock,0.288135593220339,59
4188,2022-07-10,Metal,0.03389830508474576,59
4189,2022-07-17,other,0.6309523809523809,84
4190,2022-07-17,Hip Hop,0.047619047619047616,84
4191,2022-07-17,Rock,0.2857142857142857,84
4192,2022-07-17,Pop,0.03571428571428571,84
4193,2022-07-24,other,0.6724137931034483,58
4194,2022-07-24,Jazz,0.1896551724137931,58
4195,2022-07-24,Rock,0.10344827586206896,58
4196,2022-07-24,Hip Hop,0.017241379310344827,58
4197,2022-07-24,Pop,0.017241379310344827,58
4198,2022-07-31,other,0.5714285714285714,7
4199,2022-07-31,Rock,0.2857142857142857,7
4200,2022-07-31,Electronic,0.14285714285714285,7
4201,2022-08-07,other,0.8769230769230769,65
4202,2022-08-07,Pop,0.06153846153846154,65
4203,2022-08-07,Rock,0.046153846153846156,65
4204,2022-08-07,Classical,0.015384615384615385,65
4205,2022-08-14,Pop,0.18461538461538463,65
4206,2022-08-14,Rock,0.3230769230769231,65
4207,2022-08-14,other,0.4,65
4208,2022-08-14,Indie,0.06153846153846154,65
4209,2022-08-14,Metal,0.015384615384615385,65
4210,2022-08-14,Electronic,0.015384615384615385,65
4211,2022-08-21,other,1.0,11
4212,2022-08-28,other,0.691358024691358,81
4213,2022-08-28,Pop,0.07407407407407407,81
4214,2022-08-28,Electronic,0.024691358024691357,81
4215,2022-08-28,Rock,0.13580246913580246,81
4216,2022-08-28,Indie,0.037037037037037035,81
4217,2022-08-28,Jazz,0.012345679012345678,81
4218,2022-08-28,folk,0.012345679012345678,81
4219,2022-08-28,Metal,0.012345679012345678,81
4220,2022-09-04,other,0.8,15
4221,2022-09-04,Jazz,0.06666666666666667,15
4222,2022-09-04,Rock,0.13333333333333333,15
4223,2022-09-11,Rock,0.13829787234042554,94
4224,2022-09-11,other,0.8404255319148937,94
4225,2022-09-11,Pop,0.02127659574468085,94
4226,2022-09-18,Rock,0.5904761904761905,105
4227,2022-09-18,Pop,0.0380952380952381,105
4228,2022-09-18,other,0.3523809523809524,105
4229,2022-09-18,Jazz,0.009523809523809525,105
4230,2022-09-18,Indie,0.009523809523809525,105
4231,2022-09-25,Rock,0.2967032967032967,91
4232,2022-09-25,Hip Hop,0.054945054945054944,91
4233,2022-09-25,other,0.6043956043956044,91
4234,2022-09-25,Electronic,0.01098901098901099,91
4235,2022-09-25,Pop,0.02197802197802198,91
4236,2022-09-25,folk,0.01098901098901099,91
4237,2022-10-02,other,0.5217391304347826,92
4238,2022-10-02,Rock,0.358695652173913,92
4239,2022-10-02,Hip Hop,0.05434782608695652,92
4240,2022-10-02,folk,0.03260869565217391,92
4241,2022-10-02,Indie,0.021739130434782608,92
4242,2022-10-02,Pop,0.010869565217391304,92
4243,2022-10-09,other,0.6,100
4244,2022-10-09,Pop,0.08,100
4245,2022-10-09,Rock,0.3,100
4246,2022-10-09,Indie,0.01,100
4247,2022-10-09,Jazz,0.01,100
4248,2022-10-16,other,0.7843137254901961,51
4249,2022-10-16,Rock,0.1568627450980392,51
4250,2022-10-16,Jazz,0.0196078431372549,51
4251,2022-10-16,Pop,0.0392156862745098,51
4252,2022-10-23,other,0.6455696202531646,79
4253,2022-10-23,Metal,0.10126582278481013,79
4254,2022-10-23,folk,0.11392405063291139,79
4255,2022-10-23,Rock,0.12658227848101267,79
4256,2022-10-23,Jazz,0.012658227848101266,79
4257,2022-10-30,Metal,0.1388888888888889,36
4258,2022-10-30,other,0.4722222222222222,36
4259,2022-10-30,Jazz,0.1388888888888889,36
4260,2022-10-30,Pop,0.16666666666666666,36
4261,2022-10-30,Rock,0.08333333333333333,36
4262,2022-11-06,other,0.6041666666666666,48
4263,2022-11-06,Pop,0.2916666666666667,48
4264,2022-11-06,Rock,0.10416666666666667,48
4265,2022-11-13,other,1.0,9
4266,2022-11-20,Rock,0.4262295081967213,61
4267,2022-11-20,other,0.5081967213114754,61
4268,2022-11-20,Pop,0.03278688524590164,61
4269,2022-11-20,Metal,0.01639344262295082,61
4270,2022-11-20,Jazz,0.01639344262295082,61
4271,2022-11-27,other,0.5555555555555556,36
4272,2022-11-27,Pop,0.19444444444444445,36
4273,2022-11-27,Rock,0.19444444444444445,36
4274,2022-11-27,Jazz,0.05555555555555555,36
4275,2022-12-04,other,0.7619047619047619,21
4276,2022-12-04,Classical,0.14285714285714285,21
4277,2022-12-04,Pop,0.047619047619047616,21
4278,2022-12-04,Rock,0.047619047619047616,21
4279,2022-12-11,other,0.75,28
4280,2022-12-11,Jazz,0.07142857142857142,28
4281,2022-12-11,Rock,0.07142857142857142,28
4282,2022-12-11,folk,0.07142857142857142,28
4283,2022-12-11,Pop,0.03571428571428571,28
4284,2022-12-18,other,0.59,100
4285,2022-12-18,Jazz,0.23,100
4286,2022-12-18,Pop,0.09,100
4287,2022-12-18,Classical,0.01,100
4288,2022-12-18,folk,0.02,100
4289,2022-12-18,Rock,0.06,100
4290,2022-12-25,Jazz,0.273972602739726,73
4291,2022-12-25,Rock,0.3424657534246575,73
4292,2022-12-25,folk,0.1506849315068493,73
4293,2022-12-25,Hip Hop,0.0410958904109589,73
4294,2022-12-25,other,0.1780821917808219,73
4295,2022-12-25,Pop,0.0136986301369863,73
4296,2023-01-01,Rock,0.676056338028169,71
4297,2023-01-01,other,0.28169014084507044,71
4298,2023-01-01,Pop,0.04225352112676056,71
4299,2023-01-08,Jazz,0.12280701754385964,57
4300,2023-01-08,other,0.5614035087719298,57
4301,2023-01-08,Rock,0.2631578947368421,57
4302,2023-01-08,Metal,0.03508771929824561,57
4303,2023-01-08,Pop,0.017543859649122806,57
4304,2023-01-15,other,0.6818181818181818,22
4305,2023-01-15,Pop,0.045454545454545456,22
4306,2023-01-15,Jazz,0.09090909090909091,22
4307,2023-01-15,Rock,0.18181818181818182,22
4308,2023-01-22,other,0.8584905660377359,106
4309,2023-01-22,Hip Hop,0.11320754716981132,106
4310,2023-01-22,Pop,0.009433962264150943,106
4311,2023-01-22,folk,0.009433962264150943,106
4312,2023-01-22,Rock,0.009433962264150943,106
4313,2023-01-29,other,0.9354838709677419,31
4314,2023-01-29,Rock,0.06451612903225806,31
4315,2023-02-05,other,0.7391304347826086,23
4316,2023-02-05,Pop,0.17391304347826086,23
4317,2023-02-05,Rock,0.08695652173913043,23
4318,2023-02-12,other,0.8888888888888888,27
4319,2023-02-12,Jazz,0.1111111111111111,27
4320,2023-02-19,other,0.7837837837837838,74
4321,2023-02-19,Hip Hop,0.0945945945945946,74
4322,2023-02-19,Rock,0.05405405405405406,74
4323,2023-02-19,Electronic,0.05405405405405406,74
4324,2023-02-19,Pop,0.013513513513513514,74
4325,2023-02-26,other,0.8181818181818182,66
4326,2023-02-26,Rock,0.16666666666666666,66
4327,2023-02-26,Hip Hop,0.015151515151515152,66
4328,2023-03-05,Rock,0.6,25
4329,2023-03-05,other,0.4,25
4330,2023-03-12,Rock,0.6976744186046512,129
4331,2023-03-12,other,0.27906976744186046,129
4332,2023-03-12,Metal,0.023255813953488372,129
4333,2023-03-19,Rock,0.5172413793103449,58
4334,2023-03-19,other,0.4482758620689655,58
4335,2023-03-19,Metal,0.017241379310344827,58
4336,2023-03-19,folk,0.017241379310344827,58
4337,2023-03-26,Rock,0.7,60
4338,2023-03-26,other,0.23333333333333334,60
4339,2023-03-26,Jazz,0.03333333333333333,60
4340,2023-03-26,Indie,0.03333333333333333,60
4341,2023-04-02,Jazz,0.325,40
4342,2023-04-02,other,0.3,40
4343,2023-04-02,Hip Hop,0.05,40
4344,2023-04-02,Rock,0.175,40
4345,2023-04-02,Pop,0.15,40
4346,2023-04-09,Rock,0.43373493975903615,83
4347,2023-04-09,other,0.4578313253012048,83
4348,2023-04-09,Jazz,0.03614457831325301,83
4349,2023-04-09,Pop,0.07228915662650602,83
4350,2023-04-16,Rock,0.5737704918032787,61
4351,2023-04-16,other,0.26229508196721313,61
4352,2023-04-16,Jazz,0.04918032786885246,61
4353,2023-04-16,Hip Hop,0.06557377049180328,61
4354,2023-04-16,Electronic,0.01639344262295082,61
4355,2023-04-16,Pop,0.03278688524590164,61
4356,2023-04-23,Rock,0.8461538461538461,13
4357,2023-04-23,other,0.07692307692307693,13
4358,2023-04-23,Hip Hop,0.07692307692307693,13
4359,2023-04-30,other,0.4025974025974026,77
4360,2023-04-30,Rock,0.33766233766233766,77
4361,2023-04-30,Hip Hop,0.2077922077922078,77
4362,2023-04-30,Pop,0.05194805194805195,77
4363,2023-05-07,other,0.4166666666666667,12
4364,2023-05-07,Pop,0.3333333333333333,12
4365,2023-05-07,Metal,0.16666666666666666,12
4366,2023-05-07,Hip Hop,0.08333333333333333,12
4367,2023-05-14,other,0.3333333333333333,39
4368,2023-05-14,Metal,0.1794871794871795,39
4369,2023-05-14,Jazz,0.1794871794871795,39
4370,2023-05-14,Rock,0.2564102564102564,39
4371,2023-05-14,Pop,0.05128205128205128,39
4372,2023-05-21,Hip Hop,0.20512820512820512,78
4373,2023-05-21,other,0.23076923076923078,78
4374,2023-05-21,Metal,0.08974358974358974,78
4375,2023-05-21,Rock,0.3333333333333333,78
4376,2023-05-21,Electronic,0.0641025641025641,78
4377,2023-05-21,Jazz,0.02564102564102564,78
4378,2023-05-21,folk,0.01282051282051282,78
4379,2023-05-21,Pop,0.038461538461538464,78
4380,2023-05-28,other,0.72,25
4381,2023-05-28,Rock,0.24,25
4382,2023-05-28,Jazz,0.04,25
4383,2023-06-04,other,0.6818181818181818,110
4384,2023-06-04,Pop,0.06363636363636363,110
4385,2023-06-04,Rock,0.19090909090909092,110
4386,2023-06-04,Hip Hop,0.02727272727272727,110
4387,2023-06-04,Indie,0.00909090909090909,110
4388,2023-06-04,Jazz,0.01818181818181818,110
4389,2023-06-04,folk,0.00909090909090909,110
4390,2023-06-11,Rock,0.5060240963855421,83
4391,2023-06-11,other,0.26506024096385544,83
4392,2023-06-11,Jazz,0.1686746987951807,83
4393,2023-06-11,Pop,0.04819277108433735,83
4394,2023-06-11,folk,0.012048192771084338,83
4395,2023-06-18,other,0.4634146341463415,41
4396,2023-06-18,Jazz,0.43902439024390244,41
4397,2023-06-18,Hip Hop,0.07317073170731707,41
4398,2023-06-18,Rock,0.024390243902439025,41
4399,2023-06-25,Rock,0.19444444444444445,108
4400,2023-06-25,folk,0.1111111111111111,108
4401,2023-06-25,other,0.5462962962962963,108
4402,2023-06-25,Metal,0.05555555555555555,108
4403,2023-06-25,Hip Hop,0.046296296296296294,108
4404,2023-06-25,Pop,0.018518518518518517,108
4405,2023-06-25,Jazz,0.027777777777777776,108
4406,2023-07-02,other,0.7222222222222222,18
4407,2023-07-02,Indie,0.1111111111111111,18
4408,2023-07-02,Rock,0.05555555555555555,18
4409,2023-07-02,Pop,0.05555555555555555,18
4410,2023-07-02,Metal,0.05555555555555555,18
4411,2023-07-09,other,0.7575757575757576,66
4412,2023-07-09,Rock,0.16666666666666666,66
4413,2023-07-09,folk,0.045454545454545456,66
4414,2023-07-09,Jazz,0.030303030303030304,66
4415,2023-07-23,Metal,0.45454545454545453,11
4416,2023-07-23,other,0.5454545454545454,11
4417,2023-07-30,Rock,0.38,100
4418,2023-07-30,other,0.43,100
4419,2023-07-30,Metal,0.03,100
4420,2023-07-30,Indie,0.08,100
4421,2023-07-30,Jazz,0.03,100
4422,2023-07-30,Hip Hop,0.02,100
4423,2023-07-30,Pop,0.02,100
4424,2023-07-30,folk,0.01,100
4425,2023-08-06,Rock,0.43902439024390244,41
4426,2023-08-06,Metal,0.3170731707317073,41
4427,2023-08-06,Pop,0.04878048780487805,41
4428,2023-08-06,other,0.1951219512195122,41
4429,2023-08-13,Rock,0.5128205128205128,117
4430,2023-08-13,other,0.36752136752136755,117
4431,2023-08-13,Pop,0.03418803418803419,117
4432,2023-08-13,folk,0.02564102564102564,117
4433,2023-08-13,Indie,0.05128205128205128,117
4434,2023-08-13,Jazz,0.008547008547008548,117
4435,2023-08-20,Rock,0.5,60
4436,2023-08-20,other,0.38333333333333336,60
4437,2023-08-20,folk,0.06666666666666667,60
4438,2023-08-20,Jazz,0.016666666666666666,60
4439,2023-08-20,Pop,0.03333333333333333,60
4440,2023-08-27,other,0.6476190476190476,105
4441,2023-08-27,Metal,0.09523809523809523,105
4442,2023-08-27,Pop,0.06666666666666667,105
4443,2023-08-27,Rock,0.0761904761904762,105
4444,2023-08-27,Classical,0.02857142857142857,105
4445,2023-08-27,Hip Hop,0.06666666666666667,105
4446,2023-08-27,Jazz,0.01904761904761905,105
4447,2023-09-03,Rock,0.7142857142857143,63
4448,2023-09-03,Metal,0.14285714285714285,63
4449,2023-09-03,other,0.14285714285714285,63
4450,2023-09-10,Hip Hop,0.13953488372093023,43
4451,2023-09-10,other,0.5348837209302325,43
4452,2023-09-10,Rock,0.18604651162790697,43
4453,2023-09-10,Pop,0.06976744186046512,43
4454,2023-09-10,folk,0.023255813953488372,43
4455,2023-09-10,Jazz,0.023255813953488372,43
4456,2023-09-10,Electronic,0.023255813953488372,43
4457,2023-09-17,other,0.620253164556962,79
4458,2023-09-17,Jazz,0.0379746835443038,79
4459,2023-09-17,Rock,0.25316455696202533,79
4460,2023-09-17,Pop,0.0379746835443038,79
4461,2023-09-17,Hip Hop,0.012658227848101266,79
4462,2023-09-17,Metal,0.02531645569620253,79
4463,2023-09-17,Indie,0.012658227848101266,79
4464,2023-09-24,other,0.7714285714285715,70
4465,2023-09-24,Rock,0.18571428571428572,70
4466,2023-09-24,Indie,0.02857142857142857,70
4467,2023-09-24,Hip Hop,0.014285714285714285,70
4468,2023-10-01,Rock,0.7887323943661971,71
4469,2023-10-01,other,0.16901408450704225,71
4470,2023-10-01,Hip Hop,0.028169014084507043,71
4471,2023-10-01,Indie,0.014084507042253521,71
4472,2023-10-08,Jazz,0.2871287128712871,202
4473,2023-10-08,other,0.5445544554455446,202
4474,2023-10-08,Rock,0.12871287128712872,202
4475,2023-10-08,Hip Hop,0.024752475247524754,202
4476,2023-10-08,Pop,0.01485148514851485,202
4477,2023-10-15,other,0.7150537634408602,186
4478,2023-10-15,Rock,0.10215053763440861,186
4479,2023-10-15,Pop,0.0913978494623656,186
4480,2023-10-15,folk,0.03763440860215054,186
4481,2023-10-15,Jazz,0.016129032258064516,186
4482,2023-10-15,Hip Hop,0.021505376344086023,186
4483,2023-10-15,Electronic,0.005376344086021506,186
4484,2023-10-15,Metal,0.010752688172043012,186
4485,2023-10-22,Pop,0.3673469387755102,49
4486,2023-10-22,other,0.3673469387755102,49
4487,2023-10-22,Metal,0.10204081632653061,49
4488,2023-10-22,Rock,0.10204081632653061,49
4489,2023-10-22,Hip Hop,0.061224489795918366,49
4490,2023-10-29,other,0.5714285714285714,28
4491,2023-10-29,Pop,0.35714285714285715,28
